Product_Name,Product_Link,Product_Price
"Mi 11X Pro 5G (Cosmic Black, 256 GB)",https://www.flipkart.com/mi-11x-pro-5g-cosmic-black-256-gb/p/itm79aff09e9f3c9?pid=MOBG36HS4MTWGYHX&lid=LSTMOBG36HS4MTWGYHXGDXLMY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_33&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBG36HS4MTWGYHX.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹29,999
₹44,99933% off"
"Xiaomi 11i 5G (Stealth Black, 128 GB)",https://www.flipkart.com/xiaomi-11i-5g-stealth-black-128-gb/p/itm8f69666fd662e?pid=MOBG9QXP5NVYGGHY&lid=LSTMOBG9QXP5NVYGGHYSMMSFL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_34&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBG9QXP5NVYGGHY.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹24,999
₹29,99916% off"
"Mi 10i (Midnight Black, 128 GB)",https://www.flipkart.com/mi-10i-midnight-black-128-gb/p/itm780df69dfa0fe?pid=MOBFZ4RUR4CSZ6AE&lid=LSTMOBFZ4RUR4CSZ6AE2R5STC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_35&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBFZ4RUR4CSZ6AE.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹24,999
₹27,99910% off"
"Redmi Note 11 PRO Plus 5G (Stealth Black, 128 GB)",https://www.flipkart.com/redmi-note-11-pro-plus-5g-stealth-black-128-gb/p/itmd029928dc2e7e?pid=MOBGCQRR6Z8CA6PU&lid=LSTMOBGCQRR6Z8CA6PULKHIPO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_36&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBGCQRR6Z8CA6PU.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹22,999
₹24,9998% off"
"Xiaomi 11i Hypercharge 5G (Purple Mist, 128 GB)",https://www.flipkart.com/xiaomi-11i-hypercharge-5g-purple-mist-128-gb/p/itm3440833915be9?pid=MOBG9QWVVTFZB2SY&lid=LSTMOBG9QWVVTFZB2SYGRNPKO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_37&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBG9QWVVTFZB2SY.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹26,999
₹31,99915% off"
"Redmi K20 Pro (Glacier Blue, 128 GB)",https://www.flipkart.com/redmi-k20-pro-glacier-blue-128-gb/p/itmfgfjthe3dyjp3?pid=MOBFG7UYZ7DCKWSR&lid=LSTMOBFG7UYZ7DCKWSRHOQYRI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_38&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBFG7UYZ7DCKWSR.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹28,999"
"Mi 10T Pro (Cosmic Black, 128 GB)",https://www.flipkart.com/mi-10t-pro-cosmic-black-128-gb/p/itm5ff5455fec520?pid=MOBFWAFZASEEEES6&lid=LSTMOBFWAFZASEEEES6FME6S3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_39&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBFWAFZASEEEES6.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹47,999"
"Mi 10T (Cosmic Black, 128 GB)",https://www.flipkart.com/mi-10t-cosmic-black-128-gb/p/itmcd714276806ef?pid=MOBFWAFZNCMVPHMZ&lid=LSTMOBFWAFZNCMVPHMZGY9EBF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_40&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBFWAFZNCMVPHMZ.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹37,999
₹42,99911% off"
"Mi 11 Lite (Jazz Blue, 128 GB)",https://www.flipkart.com/mi-11-lite-jazz-blue-128-gb/p/itmac6203bae9394?pid=MOBG3VSKQMCRP5CR&lid=LSTMOBG3VSKQMCRP5CRESHJ5J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_41&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBG3VSKQMCRP5CR.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹23,999
₹25,9997% off"
"Xiaomi 14 (Jade Green, 512 GB)",https://www.flipkart.com/xiaomi-14-jade-green-512-gb/p/itm617acb7cd715d?pid=MOBGYGCMYEJTGEPF&lid=LSTMOBGYGCMYEJTGEPFUFDBXT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_42&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBGYGCMYEJTGEPF.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹59,999
₹79,99925% off"
"Xiaomi 14 (White, 512 GB)",https://www.flipkart.com/xiaomi-14-white-512-gb/p/itma16b2232a226f?pid=MOBGYGCMMSNJUZJE&lid=LSTMOBGYGCMMSNJUZJEHI24XU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_43&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBGYGCMMSNJUZJE.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹59,999
₹79,99925% off"
"Mi 11 Lite (Tuscany Coral, 128 GB)",https://www.flipkart.com/mi-11-lite-tuscany-coral-128-gb/p/itmac6203bae9394?pid=MOBG3VSKAVNZFUXP&lid=LSTMOBG3VSKAVNZFUXPKOYJDC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_44&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBG3VSKAVNZFUXP.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹23,999
₹25,9997% off"
"Mi 11 Lite (Tuscany Coral, 128 GB)",https://www.flipkart.com/mi-11-lite-tuscany-coral-128-gb/p/itmac6203bae9394?pid=MOBG3VSKPWYGVZEC&lid=LSTMOBG3VSKPWYGVZECUEAYRD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_45&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBG3VSKPWYGVZEC.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹21,999
₹24,99912% off"
"Xiaomi 14 (Black, 512 GB)",https://www.flipkart.com/xiaomi-14-black-512-gb/p/itm9199c6406170d?pid=MOBGYGCM6WBYMZRH&lid=LSTMOBGYGCM6WBYMZRHJI0E5Z&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_46&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBGYGCM6WBYMZRH.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹59,999
₹79,99925% off"
"Mi 11X (Celestial Silver, 128 GB)",https://www.flipkart.com/mi-11x-celestial-silver-128-gb/p/itmabc334b32f605?pid=MOBG36HSCATHM2Y8&lid=LSTMOBG36HSCATHM2Y8RILYWG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_47&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBG36HSCATHM2Y8.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹22,690
₹34,99935% off"
"Xiaomi 11T Pro 5G Hyperphone (Meteorite Black, 256 GB)",https://www.flipkart.com/xiaomi-11t-pro-5g-hyperphone-meteorite-black-256-gb/p/itm7124fdf6f4b04?pid=MOBGAYHYNQR3DANH&lid=LSTMOBGAYHYNQR3DANH5GMMAL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_48&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=0babb1b3-d41e-46bf-8f69-5f84ae46da34.MOBGAYHYNQR3DANH.SEARCH&ppt=browse&ppn=browse&ssid=r4h9om0dmo0000001729622317631,"₹29,990
₹52,99943% off"
